gorgeously,0.7946841716766357
delicately,0.773804247379303
elegantly,0.7554191946983337
brilliantly,0.7469795346260071
wonderfully,0.7272659540176392
masterfully,0.7233411073684692
hushed,0.7224195003509521
richly,0.7166160345077515
nicely,0.7159332633018494
sweetly,0.703884482383728
solemn,0.6927196979522705
sharply,0.6909394264221191
quietly,0.6893782615661621
fragile,0.6892586946487427
delicate,0.688663899898529
exquisitely,0.6876908540725708
sparse,0.6863163709640503
deceptively,0.6826376914978027
smoothly,0.6761019825935364
expertly,0.6709258556365967
darkly,0.6658852100372314
perfectly,0.6651915311813354
melancholic,0.6634361743927002
layered,0.6628011465072632
wordless,0.6624346375465393
lilting,0.6619704365730286
haunting,0.6618412137031555
charmingly,0.6608055830001831
tightly,0.6601599454879761
somber,0.6596124172210693
starkly,0.6584091186523438
pensive,0.6582032442092896
subdued,0.6554428339004517
intricately,0.6546732187271118
cleverly,0.6544311046600342
paced,0.6542224287986755
stately,0.6499816179275513
mournful,0.6485679149627686
fluid,0.6463832855224609
artfully,0.6461593508720398
chiming_guitar,0.6454756259918213
graceful,0.6442791223526001
gracefully,0.6438445448875427
mesmeric,0.6415713429450989
flawlessly,0.6408915519714355
gorgeous,0.6408205628395081
wistful,0.6399815678596497
lush,0.6369372010231018
choral,0.6368899345397949
string_arrangement,0.6352260112762451
wispy,0.6337708234786987
crystalline,0.6336949467658997
ruminative,0.6332206726074219
terse,0.6328662037849426
warmly,0.6323307752609253
tranquil,0.6323016881942749
vocal_melody,0.6317816376686096
spacious,0.6302714943885803
ebbs,0.6302662491798401
whispered_vocals,0.629796028137207
effortlessly,0.6279904246330261
hypnotically,0.6272223591804504
wurlitzer,0.6265079975128174
finger_picked,0.6259192228317261
gently,0.6257225275039673
tense,0.6254628896713257
vocal_harmonies,0.6249114274978638
serene,0.6247316598892212
breathy,0.624436616897583
rhythmically,0.6229075789451599
tastefully,0.6216812133789062
elegiac,0.6216741800308228
major_key,0.6215593814849854
textured,0.6214123964309692
weightless,0.6210228204727173
piano_line,0.6197406649589539
acoustic_strums,0.6194779276847839
exhalations,0.6188886761665344
powerfully,0.6185702085494995
ringing_guitars,0.6182900667190552
acoustic_strumming,0.6181470155715942
droning,0.6181274056434631
brightly,0.6144633293151855
cleanly,0.6140013933181763
cello,0.6138122081756592
minor_key,0.6136444807052612
luminous,0.6134951710700989
dreamlike,0.6124056577682495
harmonized,0.611635684967041
alternately,0.6114892363548279
sprightly,0.6112833023071289
characteristically,0.6112431883811951
stark,0.6107014417648315
airy,0.6106804609298706
spry,0.6102098226547241
melodically,0.6092374324798584
supple,0.608005166053772
taut,0.6079907417297363
plucks,0.6077488660812378
martial_drumbeat,0.607108473777771
resonant,0.6070730686187744
chord_progression,0.6069365739822388
drowsy,0.6063015460968018
swells,0.6052861213684082
ghostly,0.6049649715423584
softly,0.6047843098640442
lovely,0.6045711636543274
halting,0.6044154763221741
mellow,0.6036564111709595
lightly,0.6033843755722046
crisp,0.6032857298851013
understated,0.6028287410736084
multi_tracked,0.6028202772140503
shimmery,0.6026496887207031
faintly,0.6021314859390259
plaintive,0.6018257737159729
guitar_figures,0.6009207367897034
soothing,0.6000193357467651
strangely,0.5995574593544006
female_voice,0.5991626977920532
lively,0.5989304780960083
grainy,0.5987224578857422
eerily,0.5981754064559937
acoustic_guitars,0.598158597946167
acoustics,0.597858190536499
ukulele,0.5974279642105103
spectral,0.5969568490982056
orchestration,0.5969131588935852
beguiling,0.5968255996704102
discordant,0.5959679484367371
dissonant,0.5959655046463013
limber,0.595579981803894
lilt,0.5944883227348328
guitar_soloing,0.5943782925605774
unadorned,0.5942099094390869
mandolin,0.5940089225769043
whispery,0.5935754776000977
subtly,0.5934293270111084
an_uncharacteristically,0.5933910608291626
confidently,0.5932012796401978
forlorn,0.5931108593940735
guitar_feedback,0.592684268951416
sumptuously,0.5925689935684204
piano_chords,0.5925440788269043
orchestrated,0.5923194289207458
alternating,0.5922931432723999
dramatically,0.5921392440795898
curiously,0.5915399789810181
meditative,0.5914492011070251
strummed_guitar,0.5912069082260132
compellingly,0.5907042622566223
falsetto,0.5906635522842407
piano_figure,0.5906176567077637
gossamer,0.5905221700668335
deftly,0.5904051661491394
muted,0.58986896276474
strums,0.5892852544784546
sleepy,0.588342547416687
listless,0.5882514715194702
impeccably,0.5880423188209534
strikingly,0.5878146886825562
gently_picked,0.5876243710517883
female_vocals,0.5876162052154541
harmonics,0.5871595144271851
deliriously,0.5870172381401062
quivering,0.5867346525192261
immaculately,0.5866552591323853
plaintive_piano,0.5865956544876099
keyboard_melody,0.5865298509597778
guitar_figure,0.5865023136138916
strumming,0.5863673686981201
finger_picking,0.5862624645233154
tenor,0.5859844088554382
luxurious,0.5858222842216492
violin,0.5857833623886108
strum,0.5856040120124817
smartly,0.5851650238037109
gloriously,0.5847494602203369
fluttering,0.5847291946411133
swelling,0.5837653875350952
meandering,0.5831552743911743
crisply,0.5831061601638794
harpsichord,0.5828238725662231
guitar_tones,0.5828183889389038
swirl,0.5828120708465576
gentle,0.5824791193008423
pleasantly,0.582379162311554
double_tracked,0.582335352897644
chiming_guitars,0.5820711255073547
electric_guitar,0.581942081451416
chord_progressions,0.5815176367759705
suitably,0.5813381671905518
chorale,0.5812585353851318
vocal_lines,0.5811612606048584
glockenspiel,0.5808982253074646
tuneless,0.5804888010025024
foreboding,0.5802342891693115
brittle,0.579810380935669
quaver,0.5797517895698547
harmonium,0.5797457695007324
gauze,0.5796310901641846
unpredictably,0.5792769193649292
metallophones,0.5790224075317383
soprano,0.5789984464645386
restrained,0.5786299705505371
vaporous,0.5781822204589844
glacial,0.5781789422035217
tremulous,0.5776597261428833
majestic,0.5775179862976074
positively,0.5774643421173096
soaring,0.577448844909668
clipped,0.5766350626945496
skeletal,0.5763807892799377
circular,0.5757758021354675
guitar_strums,0.5756098031997681
brooding,0.5755068063735962
mesmerizing,0.5754027962684631
wordless_vocal,0.5753911733627319
sedate,0.5747590065002441
twinkling,0.574638307094574
steel_guitar,0.5745372772216797
downcast,0.5744022727012634
lithe,0.5743418335914612
marvelously,0.5742226839065552
tart,0.5741828680038452
acoustic_guitar,0.5741733312606812
shimmer,0.5741356611251831
middle_section,0.5741228461265564
resplendent,0.574059247970581
placid,0.5737628936767578
silky,0.5736615657806396
lulling,0.5733848214149475
bleakly,0.5730886459350586
melodious,0.5730705261230469
harmonically,0.5730116367340088
mellotron,0.572323203086853
frail,0.5721875429153442
thoughtfully,0.5718370676040649
glassy,0.5715435743331909
spare,0.571405291557312
string_section,0.5713376998901367
beatless,0.5712333917617798
vocal_hook,0.5711683034896851
undertow,0.570772647857666
slide_guitar,0.5703553557395935
quavering,0.5702906250953674
bright,0.5701193809509277
impossibly,0.5701155662536621
disarmingly,0.5700380802154541
organ_chords,0.5694593191146851
chiming,0.5693354606628418
cacophony,0.5689823627471924
organ_drone,0.5689036250114441
lullaby,0.5688624978065491
languid,0.5687755346298218
rhodes_piano,0.5682746171951294
bare,0.5680589079856873
watery,0.5679566264152527
keening,0.5674619674682617
pedal_steel,0.567278265953064
guitar_lines,0.5671875476837158
dense,0.567126989364624
unfussy,0.5667954087257385
joyous,0.5667499899864197
drawn_out,0.5664957761764526
strident,0.5664174556732178
ethereal,0.565611720085144
soundscape,0.5653036832809448
ambiance,0.5651676654815674
dreamy,0.5651298761367798
trebly,0.5650624632835388
kaleidoscopic,0.5649647116661072
folky,0.5640002489089966
startlingly,0.5639276504516602
repetitious,0.563856303691864
acoustic_plucking,0.5637714862823486
contrasts,0.5637233257293701
intermittently,0.5637040138244629
casually,0.5630215406417847
motif,0.5625991821289062
warbling,0.5624144077301025
guitar_strum,0.5623785853385925
translucent,0.5622549057006836
synthesisers,0.5621287226676941
drumless,0.5620580315589905
harmony,0.5617166757583618
baritone,0.561654806137085
dusky,0.561640202999115
wood_flute,0.5613584518432617
carefully,0.5613020062446594
banjo,0.5612899661064148
elegant,0.5611558556556702
compact,0.5609395503997803
fingerpicking,0.5603182315826416
minor_chord,0.5598607659339905
chord_changes,0.5598267316818237
appealingly,0.5594903230667114
spirited,0.5593621730804443
chillingly,0.5592131614685059
densely,0.5590667724609375
lushly,0.559037446975708
punchy,0.5586507320404053
dulcet,0.5583100318908691
fluidly,0.5577652454376221
deliciously,0.5576062202453613
rumbling_drums,0.5569848418235779
reverb_laden,0.5566133260726929
waltz_time,0.5558202266693115
majestically,0.5557808876037598
demure,0.5556354522705078
perky,0.5554872751235962
snare_rolls,0.5551170110702515
ebbing,0.5549355745315552
delightfully,0.5547029972076416
reverb_heavy,0.5546009540557861
chilly,0.5545715093612671
organ_tones,0.5545648336410522
magnificently,0.5541735887527466
arpeggios,0.5540233850479126
monotone,0.5540096759796143
gentle_acoustic,0.5539071559906006
synth_tones,0.5537586212158203
heavily_reverbed,0.5537387132644653
shimmering,0.5536805391311646
strings,0.5535228252410889
uncharacteristically,0.5532667636871338
honeyed,0.5532209277153015
tender,0.5531590580940247
plucked_guitar,0.5530667304992676
cumulative_effect,0.5529219508171082
countermelodies,0.5528885722160339
swirling,0.5527023673057556
uniformly,0.5526095628738403
guitar_licks,0.5525727272033691
gloomy,0.5525641441345215
midrange,0.5524967312812805
church_organ,0.5524606108665466
gathers_momentum,0.5523996353149414
lugubrious,0.5522794127464294
tones,0.5520315170288086
shrill,0.5518250465393066
swell,0.5517774820327759
vibraphone,0.551691472530365
murmur,0.5514540672302246
bass_riff,0.5511140823364258
maddeningly,0.5510793924331665
gauzy,0.5508850812911987
pastoral,0.5507725477218628
skillfully,0.5507466793060303
jubilant,0.5505966544151306
harmonies,0.5504375696182251
dirge,0.5503847599029541
alto,0.5500501394271851
strummed,0.5499616861343384
high_pitched,0.5497638583183289
synth_pads,0.5494853258132935
piano_figures,0.549467921257019
pointillist,0.5492638349533081
finely,0.5492627024650574
piano_ballad,0.5489212870597839
rumbles,0.5488190650939941
fragmented,0.5486794710159302
pleasingly,0.5486518144607544
glistening,0.5483918786048889
anchored_by,0.5481058359146118
alternating_between,0.5479947924613953
languorous,0.5479834079742432
shrieks,0.5479432940483093
fingerpicked_guitar,0.5476940274238586
piano_motif,0.5476025342941284
wavering,0.5475078821182251
vocal_melodies,0.5474704504013062
superbly,0.5474585294723511
guitar_arpeggios,0.5473716259002686
interlocking,0.5470367670059204
woozily,0.5469861626625061
ominous,0.5469779968261719
gait,0.5469585657119751
floaty,0.5467842817306519
orchestrations,0.5466850996017456
guitar_chords,0.5466138124465942
arranged,0.5465540289878845
reverbed,0.5464946031570435
interwoven,0.5461243391036987
midsection,0.5458390712738037
slow_moving,0.5458232164382935
insistent,0.545761227607727
sparse_piano,0.5455396175384521
buoyant,0.5451790690422058
contrast_between,0.5451318025588989
bass_line,0.5449533462524414
menacing,0.5447611808776855
trumpet,0.544758141040802
harp,0.5446616411209106
peppy,0.5446382164955139
husky,0.5440880060195923
judiciously,0.5438651442527771
sinuous,0.5438258647918701
synth_line,0.5437021255493164
funereal,0.5435346364974976
warble,0.5435057878494263
string_swells,0.543274998664856
keyboard_riff,0.5429387092590332
serenely,0.5429340600967407
glissandos,0.5428966283798218
patiently,0.5428366661071777
horn_blasts,0.542823851108551
marimba,0.5425776243209839
forceful,0.5424090623855591
incantations,0.5423061847686768
echo_laden,0.5422804355621338
hypnotic,0.5421804785728455
harmonica,0.5421743988990784
satisfyingly,0.5415849089622498
dour,0.5414465665817261
euphorically,0.5413916110992432
arrangement,0.5413365364074707
structurally,0.5413177013397217
pitch_shifted,0.541217565536499
economical,0.5411280393600464
dryly,0.541028618812561
chugs_along,0.5406863689422607
melismatic,0.5405993461608887
keyboard_figure,0.5405632853507996
multi_part,0.5404413938522339
countermelody,0.5404092669487
stirring,0.5402406454086304
guitar_plucks,0.5402116179466248
slow_tempos,0.5399474501609802
soft,0.539881706237793
an_insistent,0.5398772954940796
contrapuntal,0.5397981405258179
guitar_parts,0.5397772192955017
staggered,0.5397167205810547
vocalizations,0.5395761132240295
timpani,0.5393706560134888
piercing,0.5393620133399963
xylophone,0.5391721129417419
craggy,0.5391167998313904
tapestry,0.538983941078186
sonorous,0.5389795303344727
steel_drums,0.5388461351394653
urgent,0.5387356281280518
syrupy,0.5384508371353149
contemplative,0.5383635759353638
plaintive_vocals,0.5383544564247131
feather_light,0.5382391810417175
spidery,0.5381544828414917
slurred,0.5381392240524292
string_plucks,0.5379083156585693
clattering_percussion,0.5378162264823914
annoyingly,0.5376796126365662
harmonic,0.5375648140907288
fingerpicked,0.5373725891113281
hums,0.5372787714004517
pirouettes,0.5372127294540405
bizarrely,0.5371118783950806
clarinet,0.5371114015579224
singing_saw,0.537057638168335
male_female,0.536969780921936
crests,0.5365802049636841
transfixing,0.5365089178085327
sculpted,0.53633713722229
unpredictable_rhythms,0.5363173484802246
counterpoints,0.536281168460846
peculiarly,0.536208987236023
coolly,0.5361865162849426
contrasting,0.5358849763870239
acoustic_plucks,0.5357086658477783
creaky,0.5356457233428955
vocal_delivery,0.5355131030082703
soloing,0.5353772044181824
playfully,0.5352827310562134
synth_washes,0.5351972579956055
pizzicato,0.5351561307907104
whine,0.5351223349571228
hammond_organ,0.5350863933563232
drones,0.5350720882415771
juxtaposed,0.5349129438400269
fractured,0.5347592830657959
monochromatic,0.5346276760101318
stretched_out,0.5346153974533081
calming,0.5345219969749451
disjointed,0.5344902276992798
thumping_drums,0.5343993306159973
accompaniment,0.5343549847602844
rasp,0.5340480208396912
bleary,0.5340179204940796
humid,0.533958911895752
surges,0.5339218378067017
drum_loop,0.5339059829711914
dissonantly,0.5336943864822388
nylon_stringed,0.5336466431617737
trembling,0.5336143970489502
surprisingly_well,0.533599853515625
seamlessly,0.5335338115692139
meticulously,0.5333904027938843
likembe,0.5331035852432251
instrumental_passages,0.5327932834625244
keyboard_tones,0.5327379703521729
